,price,area,property-type,rooms-number,zip-code,land-area,garden,garden-area,equipped-kitchen,full-address,swimming-pool,furnished,open-fire,terrace,terrace-area,facades-number,building-state
6660,300000,324,apartment,8,4040,0,0,0,1.0,herstal,0,0,0,1,40,2,to renovate
6661,300000,67,apartment,1,8300,0,0,0,1.0,knokke-heist,0,0,0,0,0,2,to renovate
6662,310000,85,apartment,2,9500,0,0,0,1.0,geraardsbergen,0,0,0,1,15,4,as new
6663,320000,100,apartment,2,1745,0,1,90,1.0,opwijk,0,0,0,1,45,2,as new
6664,330000,110,apartment,1,1030,0,0,0,1.0,schaerbeek,0,0,0,1,15,2,good
6665,330000,107,apartment,2,1300,0,1,500,1.0,wavre-limal,0,0,0,1,40,3,as new
6666,330000,107,apartment,2,1301,0,1,500,1.0,wavre-bierges,0,0,0,1,40,3,as new
6667,339000,53,apartment,1,8300,0,0,0,1.0,knokke,0,0,0,0,0,3,as new
6668,350000,115,apartment,2,1040,0,1,100,1.0,etterbeek,0,0,0,0,0,2,good
6669,359000,170,apartment,3,7500,0,0,0,1.0,tournai,0,0,0,0,0,2,as new
6670,360000,104,apartment,2,1160,0,0,0,1.0,auderghem,0,0,0,1,8,2,good
6671,377000,169,apartment,2,9255,0,0,0,1.0,buggenhout,0,0,0,0,0,3,as new
6672,314000,136,apartment,3,8800,0,1,6,1.0,roeselare,0,0,0,1,6,3,good
6673,389000,131,apartment,2,1420,0,1,112,1.0,braine-lalleud,0,0,0,1,26,4,as new
6674,395000,90,apartment,2,3000,0,0,0,1.0,leuven,0,0,0,0,0,2,good
6675,395000,120,apartment,2,3000,0,0,0,1.0,leuven,0,0,0,0,0,2,good
6676,398000,85,apartment,2,3360,0,0,0,1.0,bierbeek,0,0,0,1,35,2,as new
6677,430000,105,apartment,2,1180,0,0,0,1.0,uccle,0,0,0,0,0,2,not mentioned
6678,449000,116,apartment,2,1040,0,1,55,1.0,etterbeek,0,0,0,1,10,2,as new
6679,449000,132,apartment,2,9000,0,0,0,1.0,gent,0,0,0,0,0,2,good
6680,450000,135,apartment,3,1050,0,0,0,0.0,ixelles,0,0,0,1,5,2,not mentioned
6681,475000,99,apartment,2,1040,0,0,0,1.0,etterbeek,0,0,0,1,8,2,just renovated
6682,499000,686,apartment,5,7700,0,0,0,1.0,mouscron,0,0,0,1,12,2,to rebuild
6683,525000,141,apartment,3,1332,0,0,0,1.0,rixensart-(genval),0,0,0,1,20,3,as new
6684,548000,131,apartment,3,1050,0,1,104,1.0,ixelles,0,0,0,0,0,2,not mentioned
6685,555000,110,apartment,2,1050,0,0,0,1.0,ixelles,0,0,0,1,11,4,as new
6686,565000,140,apartment,2,8500,0,0,0,1.0,kortrijk,0,0,0,0,0,4,as new
6687,615000,135,apartment,2,9000,0,0,0,1.0,gent,0,0,0,1,10,2,good
6688,650000,174,apartment,3,1180,0,0,0,1.0,uccle,0,0,0,1,15,3,as new
6689,650000,174,apartment,3,1180,0,0,0,1.0,uccle,0,0,0,1,15,3,as new
6690,659000,162,apartment,3,9000,0,0,0,1.0,gent,0,0,0,0,0,2,as new
6691,669000,94,apartment,3,8300,0,0,0,1.0,knokke,0,1,1,0,0,2,as new
6692,690000,230,apartment,3,7050,0,0,0,1.0,jurbise,0,0,1,1,175,4,good
6693,695000,127,apartment,2,1050,0,0,0,1.0,ixelles,0,0,0,1,36,2,as new
6694,725000,169,apartment,2,1160,0,0,0,1.0,auderghem,0,0,0,1,20,2,as new
6695,1495000,124,apartment,3,8300,0,0,0,1.0,knokke-heist-knokke,0,0,0,0,0,2,just renovated
6696,1695000,214,apartment,3,1180,0,1,674,1.0,uccle,0,0,0,1,53,3,as new
6697,229000,73,apartment,1,8530,0,0,0,1.0,harelbeke,0,0,0,1,8,2,not mentioned
6698,229000,80,apartment,1,9850,0,0,0,1.0,nevele,0,0,0,0,0,2,not mentioned
6699,269000,99,apartment,2,8400,0,0,0,1.0,oostende,0,0,0,1,2,2,good
6700,325000,92,apartment,2,5030,0,1,50,1.0,gembloux,0,0,0,0,0,3,good
6701,340000,103,apartment,3,9000,0,0,0,1.0,gent,0,0,0,0,0,2,just renovated
6702,945000,275,apartment,3,2950,0,0,0,1.0,kapellen,0,0,0,0,0,2,good
6703,230000,82,apartment,1,1420,0,0,0,1.0,braine-lalleud,0,0,0,0,0,2,good
6704,185000,77,apartment,1,4500,0,1,250,1.0,huy,0,0,0,1,15,3,not mentioned
6705,199500,89,apartment,1,9600,0,0,0,1.0,ronse,0,0,0,1,17,2,not mentioned
6706,225000,90,apartment,3,7330,0,0,0,1.0,saint-ghislain,0,0,0,0,0,2,just renovated
6707,225000,90,apartment,3,7330,0,0,0,1.0,saint-ghislain,0,0,0,0,0,2,just renovated
6708,225000,90,apartment,3,7330,0,0,0,1.0,saint-ghislain,0,0,0,0,0,2,just renovated
6709,249000,90,apartment,2,2830,0,1,29,1.0,willebroek,0,0,0,1,21,4,not mentioned
6710,250000,50,apartment,1,1180,0,1,12,1.0,uccle,0,0,0,1,4,4,good
6711,259000,120,apartment,1,2660,0,0,0,1.0,antwerpen-hoboken,0,0,0,0,0,2,good
6712,298000,103,apartment,2,9950,0,0,0,1.0,lievegem,0,0,0,1,23,4,as new
6713,319000,98,apartment,2,2950,0,0,0,1.0,kapellen,0,0,0,1,15,2,as new
6714,395000,123,apartment,3,2140,0,0,0,1.0,antwerp,0,0,0,1,16,2,as new
6715,427000,130,apartment,3,9950,0,0,0,1.0,lievegem,0,0,0,1,25,4,as new
6716,475000,141,apartment,3,9950,0,0,0,1.0,lievegem,0,0,0,1,41,4,as new
6717,349000,188,apartment,4,8370,0,0,0,1.0,blankenberge,0,0,0,0,0,2,good
6718,545000,155,apartment,3,9950,0,0,0,1.0,lievegem,0,0,0,1,87,4,as new
6719,239000,80,apartment,2,1800,0,0,0,1.0,vilvoorde,0,0,0,0,0,2,good
6720,595000,155,apartment,3,1300,0,0,0,1.0,wavre,0,0,0,1,30,3,not mentioned
6721,125000,40,apartment,1,5000,0,0,0,1.0,namur,0,0,0,0,0,2,good
6722,365000,157,apartment,2,8400,0,0,0,1.0,oostende,0,0,0,1,3,2,good
6723,298000,129,apartment,2,3440,0,0,0,1.0,zoutleeuw,0,0,0,1,45,2,just renovated
6724,320000,140,apartment,2,8800,0,0,0,1.0,roeselare,0,0,0,1,60,2,good
6725,675000,84,apartment,2,8300,0,0,0,1.0,knokke-zoute,0,1,0,0,0,2,not mentioned
6726,134000,93,apartment,2,7080,0,0,0,1.0,eugies,0,0,0,0,0,2,good
6727,135000,39,apartment,1,1160,0,0,0,1.0,auderghem,0,0,0,0,0,2,good
6728,135000,62,apartment,1,9120,0,0,0,1.0,beveren,0,0,0,1,6,2,good
6729,149000,65,apartment,2,8400,0,0,0,1.0,oostende,0,0,0,0,0,2,good
6730,168000,79,apartment,2,3300,0,0,0,1.0,tienen,0,0,0,0,0,2,good
6731,189000,82,apartment,2,1190,0,0,0,1.0,forest,0,0,0,1,15,3,good
6732,210946,70,apartment,2,8791,0,0,0,1.0,beveren,0,0,0,1,47,2,not mentioned
6733,219000,38,apartment,2,1000,0,0,0,1.0,brussels-city,0,1,0,0,0,4,good
6734,219000,38,apartment,2,1000,0,0,0,1.0,brussels-city,0,1,0,0,0,4,good
6735,233500,88,apartment,3,8200,0,0,0,1.0,sint-andries,0,0,0,0,0,2,good
6736,239000,120,apartment,2,8790,0,0,0,1.0,waregem,0,0,0,1,4,2,good
6737,249000,82,apartment,2,1190,0,0,0,1.0,forest,0,0,0,1,9,2,to rebuild
6738,254000,100,apartment,2,6222,0,0,0,0.0,brye,0,0,0,0,0,3,not mentioned
6739,259000,88,apartment,1,1020,0,1,245,1.0,laeken,0,0,0,1,16,2,not mentioned
6740,259000,82,apartment,1,9100,0,0,0,1.0,sint-niklaas,0,0,0,1,8,3,not mentioned
6741,260000,76,apartment,2,8660,0,0,0,1.0,de-panne,0,0,0,0,0,2,as new
6742,275000,83,apartment,2,9990,0,0,0,1.0,maldegem,0,0,0,1,3,2,good
6743,282000,71,apartment,1,1000,0,0,0,1.0,brussels-city,0,0,0,1,8,4,as new
6744,285000,125,apartment,2,8460,0,0,0,1.0,oudenburg,0,0,0,1,26,2,good
6745,287500,88,apartment,2,8530,0,1,17,1.0,harelbeke,0,0,0,1,7,4,as new
6746,289900,92,apartment,2,2220,0,0,0,1.0,heist-op-den-berg,0,0,0,1,17,2,not mentioned
6747,290000,70,apartment,2,1200,0,0,0,1.0,woluwe-saint-lambert,0,0,0,1,5,3,good
6748,295000,96,apartment,2,1120,0,0,0,1.0,neder-over-heembeek,0,0,0,1,5,2,not mentioned
6749,295000,87,apartment,1,1180,0,1,20,1.0,uccle,0,0,0,1,8,2,to rebuild
6750,299000,80,apartment,2,1600,0,0,0,1.0,sint-pieters-leeuw,0,0,0,1,8,2,good
6751,300000,80,apartment,2,1160,0,0,0,1.0,auderghem,0,0,0,1,2,2,not mentioned
6752,315000,95,apartment,2,1785,0,0,0,1.0,merchtem,0,0,0,1,5,2,good
6753,319000,90,apartment,2,1830,0,0,0,1.0,machelen,0,0,0,0,0,3,good
6754,334000,116,apartment,3,8400,0,0,0,1.0,oostende,0,0,0,1,10,2,good
6755,348740,153,apartment,3,2270,0,1,69,1.0,herenthout,0,0,0,1,32,4,not mentioned
6756,350000,85,apartment,1,1000,0,0,0,1.0,bruxelles,0,1,0,0,0,2,as new
6757,355000,97,apartment,2,1000,0,0,0,1.0,brussels-city,0,0,0,1,9,4,as new
6758,355000,92,apartment,2,8750,0,0,0,1.0,zwevezele,0,0,0,1,30,2,as new
6759,364000,98,apartment,2,1000,0,0,0,1.0,brussels-city,0,0,0,1,8,4,as new
6760,365000,99,apartment,2,9000,0,0,0,1.0,gent,0,0,0,1,12,1,good
6761,386000,89,apartment,2,1050,0,0,0,1.0,ixelles,0,0,0,1,5,2,as new
6762,395000,115,apartment,2,1050,0,0,0,1.0,ixelles,0,0,0,1,5,2,good
6763,395000,115,apartment,2,1050,0,0,0,1.0,ixelles,0,0,0,1,5,2,good
6764,539000,118,apartment,2,1000,0,0,0,1.0,brussels-city,0,0,0,1,52,4,as new
6765,545000,114,apartment,2,8420,0,0,0,1.0,de-haan,0,0,0,0,0,2,as new
6766,597500,161,apartment,2,1050,0,1,23,1.0,ixelles,0,0,0,0,0,2,good
6767,597500,161,apartment,2,1050,0,1,23,1.0,ixelles,0,0,0,0,0,2,good
6768,650000,90,apartment,2,8300,0,0,0,1.0,knokke-zoute,0,0,0,0,0,2,as new
6769,695000,140,apartment,2,1150,0,0,0,1.0,woluwe-saint-pierre,0,0,0,1,2,4,as new
6770,695000,100,apartment,2,8300,0,0,0,1.0,knokke-heist,0,0,0,1,35,2,as new
6771,999000,170,apartment,3,8420,0,0,0,1.0,de-haan,0,0,0,1,25,3,as new
6772,1050000,179,apartment,3,9000,0,0,0,1.0,gent,0,0,0,1,39,4,as new
6773,1195000,96,apartment,2,8301,0,0,0,1.0,duinbergen,0,0,0,1,4,2,as new
6774,1600000,137,apartment,2,8400,0,0,0,1.0,oostende,0,1,0,1,180,2,good
6775,2375000,191,apartment,3,8300,0,0,0,1.0,knokke-heist,0,0,0,1,28,3,as new
6776,199000,85,apartment,2,2660,0,0,0,1.0,hoboken,0,0,0,0,0,3,as new
6777,245000,45,apartment,1,1000,0,0,0,1.0,bruxelles,0,1,0,0,0,2,just renovated
6778,265000,91,apartment,2,5000,0,0,0,1.0,namur,0,0,0,1,22,2,not mentioned
6779,265000,91,apartment,2,5150,0,0,0,1.0,floreffe,0,0,0,1,22,2,not mentioned
6780,330000,72,apartment,1,1050,0,0,0,1.0,ixelles,0,0,0,1,6,2,just renovated
6781,420000,92,apartment,2,8400,0,0,0,1.0,oostende,0,1,0,1,6,2,just renovated
6782,675000,70,apartment,2,8300,0,0,0,1.0,knokke-heist,0,1,0,0,0,2,as new
6783,890000,218,apartment,2,1190,0,0,0,1.0,forest,0,0,0,0,0,2,as new
6784,275000,157,apartment,3,5190,0,0,0,1.0,jemeppe-sur-sambre,0,0,0,0,0,4,as new
6785,485000,130,apartment,3,1170,0,0,0,1.0,watermael-boitsfort,0,0,0,0,0,2,good
6786,299000,105,apartment,3,2660,0,1,46,1.0,hoboken,0,0,0,1,46,2,as new
6787,195000,65,apartment,2,1300,0,0,0,1.0,wavre,0,0,0,0,0,2,just renovated
6788,469000,111,apartment,2,2000,0,0,0,1.0,antwerp,0,0,0,1,10,2,as new
6789,239000,65,apartment,1,1340,0,0,0,1.0,ottignies-louvain-la-neuve,0,0,0,1,8,2,good
6790,185000,36,apartment,1,8300,0,0,0,1.0,knokke-heist,1,0,0,1,1,2,good
6791,185000,36,apartment,1,8301,0,0,0,1.0,duinbergen,1,0,0,1,1,2,good
6792,90000,68,apartment,1,7130,0,0,0,1.0,binche,0,0,0,0,0,2,just renovated
6793,94950,45,apartment,1,9900,0,0,0,1.0,eeklo,0,0,0,0,0,2,good
6794,99000,56,apartment,1,7100,0,0,0,1.0,la-louviere,0,0,0,0,0,3,good
6795,119000,50,apartment,1,5000,0,0,0,1.0,namur,0,0,0,0,0,2,good
6796,129000,18,apartment,1,1000,0,0,0,1.0,brussels-city,0,1,0,1,2,4,as new
6797,129000,18,apartment,1,1000,0,0,0,1.0,brussels-city,0,1,0,1,2,4,as new
6798,130000,90,apartment,2,7340,0,0,0,1.0,paturages,0,0,0,0,0,2,good
6799,140000,40,apartment,1,2018,0,0,0,1.0,antwerp,0,1,0,1,6,2,good
6800,149900,71,apartment,1,7170,0,0,0,1.0,manage-bois-dhaine,0,0,0,0,0,2,as new
6801,168000,75,apartment,2,2140,0,0,0,1.0,atwerpen-(borgerhout),0,0,0,1,8,2,not mentioned
6802,170000,80,apartment,2,6980,0,0,0,1.0,la-roche-en-ardenne,0,1,0,0,0,2,as new
6803,172500,60,apartment,1,9120,0,1,400,1.0,beveren,0,0,0,1,8,2,as new
6804,175000,45,apartment,1,2000,0,0,0,1.0,antwerp,0,1,0,0,0,4,as new
6805,180000,62,apartment,1,8434,0,0,0,1.0,westende,0,0,0,0,0,2,as new
6806,185000,110,apartment,2,7134,0,0,0,1.0,peronnes-lez-binche,0,0,0,0,0,3,good
6807,225000,74,apartment,1,9255,0,0,0,1.0,buggenhout,0,0,0,0,0,3,not mentioned
6808,245000,63,apartment,1,8370,0,0,0,1.0,blankenberge,0,0,0,0,0,2,not mentioned
6809,265000,72,apartment,1,1785,0,1,146,1.0,merchtem,0,0,0,1,37,4,as new
6810,269000,120,apartment,3,1020,0,0,0,1.0,laeken,0,0,0,0,0,2,good
6811,269000,67,apartment,1,1050,0,0,0,0.0,ixelles,0,0,0,1,5,2,not mentioned
6812,275000,68,apartment,1,1180,0,0,0,1.0,uccle,0,0,0,1,12,2,good
6813,279000,80,apartment,2,1080,0,0,0,1.0,molenbeek-saint-jean,0,0,0,1,70,2,as new
6814,289000,78,apartment,3,2100,0,0,0,1.0,antwerp,0,0,0,0,0,2,as new
6815,289000,78,apartment,3,2100,0,0,0,1.0,antwerp,0,0,0,0,0,2,as new
6816,295000,65,apartment,1,2600,0,0,0,1.0,berchem,0,0,0,1,8,2,as new
6817,299000,85,apartment,1,2550,0,0,0,1.0,kontich,0,0,0,0,0,2,as new
6818,299000,141,apartment,2,5150,0,1,11,1.0,floreffe,0,0,0,1,12,2,not mentioned
6819,340000,50,apartment,2,8400,0,0,0,1.0,oostende,0,0,0,0,0,2,as new
6820,375000,110,apartment,2,2000,0,0,0,1.0,antwerpen,0,0,0,1,11,2,as new
6821,379000,90,apartment,2,8450,0,0,0,1.0,bredene,0,0,0,0,0,2,as new
6822,394000,95,apartment,2,1000,0,0,0,1.0,brussels-city,0,0,0,1,9,4,as new
6823,399000,110,apartment,3,8301,0,0,0,1.0,heist-aan-zee,0,0,0,1,45,2,not mentioned
6824,429000,161,apartment,3,9900,0,0,0,1.0,eeklo,0,0,0,0,0,2,as new
6825,445000,110,apartment,2,1000,0,0,0,1.0,bruxelles,0,0,0,0,0,2,as new
6826,690000,110,apartment,2,1180,0,0,0,1.0,uccle,0,0,0,1,37,2,good
6827,695000,167,apartment,2,2930,0,1,14000,1.0,brasschaat,0,0,0,1,35,3,as new
6828,850000,260,apartment,4,1180,0,0,0,1.0,uccle,0,0,0,0,0,2,good
6829,945000,245,apartment,3,2000,0,1,44,1.0,antwerp,0,0,0,1,36,2,good
6830,2490000,130,apartment,4,8300,0,0,0,1.0,knokke,0,0,0,0,0,2,as new
6831,240000,90,apartment,2,1420,0,0,0,1.0,braine-lalleud,0,0,0,0,0,2,good
6832,275000,112,apartment,3,1420,0,0,0,1.0,braine-lalleud,0,0,0,0,0,2,good
6833,185000,73,apartment,1,8940,0,0,0,1.0,wervik,0,0,0,0,0,2,not mentioned
6834,229000,94,apartment,2,4700,0,0,0,1.0,eupen,0,0,0,1,15,4,not mentioned
6835,269000,91,apartment,1,1785,0,0,0,1.0,merchtem,0,0,0,1,14,2,good
6836,305000,104,apartment,2,3200,0,0,0,1.0,aarschot,0,0,0,1,19,3,not mentioned
6837,329000,130,apartment,3,1080,0,0,0,1.0,molenbeek-saint-jean,0,0,0,0,0,2,good
6838,410000,144,apartment,2,3200,0,0,0,1.0,aarschot,0,0,0,1,6,3,not mentioned
6839,418000,116,apartment,2,8210,0,0,0,1.0,zedelgem,0,0,0,1,36,4,good
6840,430990,116,apartment,2,8210,0,0,0,1.0,zedelgem,0,0,0,1,36,4,good
6841,490000,138,apartment,3,1410,0,0,0,1.0,waterloo,0,0,0,1,37,2,not mentioned
6842,496259,113,apartment,3,1410,0,1,170,1.0,waterloo,0,0,0,1,16,3,not mentioned
6843,790000,145,apartment,3,9051,0,0,0,1.0,sint-denijs-westrem,0,0,0,1,64,4,as new
6844,175000,36,apartment,1,9000,0,0,0,1.0,gent,0,0,0,0,0,2,not mentioned
6845,198000,89,apartment,1,9500,0,0,0,1.0,geraardsbergen,0,0,0,0,0,3,as new
6846,211000,81,apartment,1,9500,0,0,0,1.0,geraardsbergen,0,0,0,1,6,3,as new
6847,223000,85,apartment,2,9500,0,0,0,1.0,geraardsbergen,0,0,0,1,15,3,as new
6848,535000,122,apartment,3,1300,0,0,0,1.0,wavre,0,0,0,1,19,3,not mentioned
6849,309000,72,apartment,2,8400,0,0,0,1.0,oostende,0,0,0,0,0,2,good
6850,399000,165,apartment,3,1040,0,1,100,0.0,etterbeek,0,0,0,1,20,2,to renovate
6851,180000,75,apartment,2,1300,0,0,0,1.0,wavre,0,0,0,1,5,2,to rebuild
6852,148000,85,apartment,2,4000,0,0,0,1.0,liege,0,0,0,0,0,3,as new
6853,200000,80,apartment,2,1400,0,0,0,1.0,nivelles,0,0,0,0,0,2,good
6854,260000,126,apartment,3,2850,0,0,0,1.0,boom,0,0,0,1,17,3,as new
6855,139000,57,apartment,1,4000,0,0,0,1.0,liege,0,0,0,0,0,2,good
6856,149000,70,apartment,2,6000,0,0,0,1.0,charleroi,0,0,0,0,0,2,good
6857,149000,65,apartment,1,8400,0,0,0,1.0,oostende,0,0,0,0,0,2,good
6858,165000,88,apartment,2,5000,0,0,0,1.0,namur,0,0,0,0,0,2,to rebuild
6859,169000,60,apartment,1,8750,0,0,0,1.0,wingene,0,0,0,0,0,2,good
6860,170000,85,apartment,2,8500,0,0,0,1.0,kortrijk,0,0,0,0,0,2,good
6861,175000,72,apartment,3,8420,0,0,0,1.0,de-haan,0,0,0,0,0,2,good
6862,177000,128,apartment,3,7800,0,0,0,1.0,ath,0,0,0,1,8,2,good
6863,179000,58,apartment,2,1070,0,0,0,1.0,anderlecht,0,0,0,1,2,3,good
6864,179000,55,apartment,2,2230,0,0,0,1.0,herselt,0,0,0,0,0,2,as new
6865,179000,85,apartment,3,5060,0,0,0,1.0,tamines,0,0,0,0,0,2,as new
6866,180000,94,apartment,2,8020,0,0,0,1.0,oostkamp,0,0,0,0,0,2,good
6867,185000,77,apartment,2,8310,0,0,0,1.0,assebroek,0,0,0,0,0,3,good
6868,197500,115,apartment,2,8800,0,0,0,1.0,roeselare,0,0,0,0,0,2,good
6869,205000,85,apartment,2,4280,0,0,0,1.0,hannut,0,0,0,1,12,3,good
6870,210000,80,apartment,2,1030,0,0,0,1.0,schaerbeek,0,0,0,1,5,4,not mentioned
6871,210000,80,apartment,2,1081,0,0,0,1.0,koekelberg,0,0,1,1,11,2,to renovate
6872,219000,94,apartment,2,4000,0,0,0,1.0,liege,0,0,0,1,6,2,good
6873,224000,81,apartment,2,9400,0,0,0,1.0,ninove,0,0,0,1,48,2,good
6874,225000,55,apartment,1,1050,0,0,0,1.0,ixelles,0,0,0,1,25,2,good
6875,225000,143,apartment,3,7160,0,0,0,1.0,chapelle-lez-herlaimont,0,0,0,1,20,2,as new
6876,229000,90,apartment,2,8400,0,0,0,1.0,oostende,0,0,0,1,5,2,good
6877,239000,90,apartment,1,8400,0,0,0,1.0,oostende,0,0,0,0,0,2,good
6878,239000,82,apartment,2,8620,0,0,0,1.0,nieuwpoort,0,0,1,0,0,2,to rebuild
6879,245000,82,apartment,2,1120,0,0,0,1.0,neder-over-heembeek,0,0,0,1,4,2,good
6880,245000,85,apartment,3,2600,0,0,0,1.0,antwerp,0,0,0,1,6,2,good
6881,249000,125,apartment,4,1600,0,0,0,1.0,st-pieters-leeuw,0,0,0,1,4,3,good
6882,259000,90,apartment,2,1080,0,0,0,1.0,molenbeek-saint-jean,0,0,0,0,0,3,good
6883,265000,77,apartment,1,1000,0,0,0,1.0,brussels-city,0,0,0,1,8,4,as new
6884,279000,98,apartment,2,1500,0,0,0,1.0,halle,0,0,0,0,0,2,good
6885,279000,78,apartment,2,8400,0,0,0,1.0,oostende,0,0,0,0,0,2,good
6886,299000,132,apartment,3,3120,0,0,0,1.0,tremelo,0,0,0,0,0,2,as new
6887,225000,100,apartment,2,5500,0,0,0,1.0,dinant,0,1,0,1,6,2,not mentioned
6888,312300,120,apartment,2,8790,0,0,0,1.0,waregem,0,0,0,1,20,2,as new
6889,326000,87,apartment,2,8400,0,0,0,1.0,oostende,0,0,0,1,13,2,as new
6890,334960,116,apartment,2,2270,0,1,51,1.0,herenthout,0,0,0,1,35,4,not mentioned
6891,335000,60,apartment,1,3000,0,0,0,1.0,leuven,0,0,0,0,0,2,good
6892,338140,117,apartment,2,2270,0,1,87,1.0,herenthout,0,0,0,1,42,4,not mentioned
6893,365000,132,apartment,3,8600,0,1,13,1.0,esen,0,0,0,0,0,2,good
6894,369900,127,apartment,2,8820,0,0,0,1.0,torhout,0,0,0,0,0,2,good
6895,375000,72,apartment,2,3000,0,0,0,1.0,leuven,0,0,0,0,0,2,good
6896,375000,113,apartment,3,8000,0,1,30,1.0,brugge,0,0,0,0,0,2,good
6897,380000,224,apartment,5,7160,0,0,0,1.0,chapelle-lez-herlaimont,0,0,0,0,0,2,as new
6898,405000,118,apartment,2,1190,0,1,60,1.0,forest,0,0,0,1,18,2,not mentioned
6899,439000,98,apartment,2,8400,0,0,0,1.0,oostende,0,0,0,0,0,2,as new
6900,495000,79,apartment,2,3000,0,0,0,1.0,leuven,0,0,0,1,4,2,as new
6901,495000,150,apartment,3,4052,0,0,0,1.0,beaufays,0,0,0,1,70,3,as new
6902,575000,60,apartment,1,8430,0,0,0,1.0,middelkerke,0,1,0,1,50,2,as new
6903,625000,88,apartment,2,8300,0,0,0,1.0,knokke,0,0,0,0,0,3,not mentioned
6904,645000,92,apartment,2,8300,0,0,0,0.0,knokke-heist,0,0,0,0,0,2,as new
6905,649000,265,apartment,5,2018,0,0,0,1.0,antwerp,0,0,0,0,0,3,to rebuild
6906,795000,60,apartment,2,8300,0,0,0,1.0,knokke-heist,0,0,0,0,0,2,as new
6907,795000,134,apartment,4,8660,0,0,0,1.0,de-panne,0,1,1,0,0,3,as new
6908,895000,210,apartment,3,2000,0,0,0,1.0,antwerp,0,0,0,1,25,2,as new
6909,945000,82,apartment,2,8300,0,0,0,1.0,knokke,0,0,0,0,0,2,good
6910,1195000,100,apartment,3,8300,0,0,0,1.0,knokke-heist,0,1,0,1,6,2,just renovated
6911,1295000,270,apartment,4,9000,0,0,0,1.0,gent,0,0,1,0,0,2,just renovated
6912,199000,96,apartment,1,1081,0,0,0,1.0,koekelberg,0,0,0,1,8,2,good
6913,218000,92,apartment,2,9900,0,1,46,1.0,eeklo,0,0,0,1,46,4,as new
6914,218000,92,apartment,2,9900,0,1,46,1.0,eeklo,0,0,0,0,0,4,as new
6915,275000,77,apartment,1,8210,0,0,0,1.0,loppem,0,0,0,1,25,4,as new
6916,295000,75,apartment,2,9052,0,0,0,1.0,zwijnaarde,0,0,0,1,7,2,not mentioned
6917,380000,98,apartment,2,8000,0,0,0,1.0,brugge,0,0,0,1,26,2,as new
6918,380000,98,apartment,2,8000,0,0,0,1.0,brugge,0,0,0,1,26,2,as new
6919,395000,113,apartment,3,9052,0,0,0,1.0,zwijnaarde,0,0,0,1,9,2,not mentioned
6920,673000,190,apartment,3,1301,0,1,610,1.0,wavre-bierges,0,0,0,1,38,3,as new
6921,697000,214,apartment,4,1301,0,1,525,1.0,wavre-bierges,0,0,0,1,53,3,as new
6922,870000,239,apartment,4,1180,0,0,0,1.0,uccle,0,0,0,1,8,3,just renovated
6923,1495000,124,apartment,3,8300,0,0,0,1.0,duinbergen,0,0,0,0,0,2,as new
6924,595000,201,apartment,3,1190,0,0,0,0.0,forest,0,0,0,0,0,2,to renovate
6925,230000,100,apartment,2,1080,0,0,0,1.0,molenbeek-saint-jean,0,0,0,1,24,4,good
6926,399000,150,apartment,3,1083,0,0,0,1.0,ganshoren,0,0,0,1,8,2,as new
6927,1980000,200,apartment,3,1180,0,0,0,1.0,uccle,0,0,0,1,110,3,as new
6928,259000,150,apartment,3,8790,0,0,0,1.0,waregem,0,0,0,0,0,2,not mentioned
6929,189000,80,apartment,2,1083,0,0,0,1.0,ganshoren,0,0,0,1,15,4,as new
6930,85000,47,apartment,1,4040,0,0,0,1.0,herstal,0,0,0,0,0,2,to renovate
6931,119000,60,apartment,1,4800,0,0,0,1.0,verviers,0,0,0,0,0,2,good
6932,120000,80,apartment,2,6980,0,0,0,1.0,la-roche-en-ardenne,0,1,0,0,0,2,as new
6933,129000,90,apartment,2,4800,0,0,0,1.0,verviers,0,0,0,0,0,2,good
6934,129000,90,apartment,2,4800,0,0,0,1.0,verviers,0,0,0,0,0,2,good
6935,139000,30,apartment,1,8430,0,1,2,1.0,middelkerke,0,1,0,1,2,1,good
6936,159000,68,apartment,1,2100,0,0,0,1.0,deurne,0,0,0,1,2,2,as new
6937,160000,80,apartment,2,6980,0,0,0,1.0,la-roche-en-ardenne,0,1,0,1,35,2,as new
6938,162000,56,apartment,1,1400,0,1,28,1.0,nivelles,0,0,0,1,56,3,as new
6939,209000,76,apartment,2,1020,0,0,0,1.0,bruxelles,0,0,0,1,6,2,good
6940,218000,90,apartment,2,1083,0,0,0,1.0,ganshoren,0,0,0,0,0,2,good
6941,218000,85,apartment,2,3580,0,0,0,1.0,beringen,0,0,0,0,0,2,good
6942,150000,72,apartment,2,8400,0,1,4,1.0,oostende,0,0,0,0,0,2,good
6943,232840,74,apartment,1,1140,0,0,0,1.0,evere,0,0,0,1,4,2,not mentioned
6944,234871,76,apartment,1,1140,0,0,0,1.0,evere,0,0,0,1,4,2,not mentioned
6945,238500,55,apartment,1,1000,0,0,0,1.0,bruxelles,0,0,0,0,0,2,to rebuild
6946,239030,74,apartment,1,1140,0,0,0,1.0,evere,0,0,0,1,4,2,not mentioned
6947,272500,100,apartment,2,5100,0,0,0,1.0,jambes,0,0,0,1,15,4,not mentioned
6948,272500,100,apartment,2,5100,0,0,0,1.0,jambes,0,0,0,1,15,4,not mentioned
6949,225000,56,apartment,1,2060,0,0,0,1.0,antwerpen,0,1,0,1,4,2,as new
